Current Date: 18-Sep-2022
Instrument Serial Number: EC202906C1
Software Name: InCyte
Version Number: 4.0


  Well ,  Sample ID ,  Date , Syms.Percent Percent for SymPop gated by Syms  (%) , Syms.Count Count for SymPop gated by Syms, Syms.Concentration Concentration for SymPop gated by Syms  (cells/mL) , Per.Mean Mean for SymPop gated by Syms, Per.Median Median for SymPop gated by Syms, Per.PercentCV % CV for SymPop gated by Syms  (%) , Chl.Mean Mean for SymPop gated by Syms, Chl.Median Median for SymPop gated by Syms, Chl.PercentCV % CV for SymPop gated by Syms  (%) , Flavin.Mean Mean for SymPop gated by Syms, Flavin.Median Median for SymPop gated by Syms, Flavin.PercentCV % CV for SymPop gated by Syms  (%) ,
 C06, 27, 09.18.2022, 100, 2400, 53768.0904966664, 8848.76412456116, 10340.3317719083, 41.6295148044382, 8925.65081582146, 11046.8667803849, 47.1254985914937, 62.742250573178, 78.7247643162093, 168.076831540627,
 C07, 31, 09.18.2022, 100, 2246, 141408.587218122, 9632.55883284647, 10651.7858891838, 35.6262167563504, 9005.35566507701, 10179.8293462794, 42.8815053057533, 87.764133431183, 94.8434599791225, 174.782527208678,
 C08, 31, 09.18.2022, 100, 2242, 147347.439155385, 9524.23763789758, 10689.7458646694, 35.837215349637, 8787.73974694117, 10230.3739800987, 43.5451505850244, 84.5867889558933, 90.4460626402914, 218.425251426771,
 C09, 32, 09.18.2022, 100, 2248, 65339.9136165368, 9337.25507674565, 10421.3921709717, 35.7917423167547, 8926.14453024639, 10394.8685137, 41.9080423694874, 80.5634679928644, 88.383039462949, 188.652189779582,
 C10, 32, 09.18.2022, 100, 2247, 68987.1333112278, 9529.88710523361, 10493.0254526037, 33.345315165756, 9292.40465116288, 10585.7613612598, 39.2840374557781, 84.1719311405893, 93.0425689739937, 266.578060289331,
 C11, 33, 09.18.2022, 100, 2318, 187928.490613091, 9750.07898325355, 10592.1325298528, 34.2870027488833, 9227.76529216294, 10312.3725218769, 42.1243724384207, 77.5932049893099, 83.831446242404, 135.824721321553,
 C12, 33, 09.18.2022, 100, 2304, 191081.185115681, 10006.4367224613, 10741.2065065776, 31.981635526636, 9646.74271048886, 10576.3975905704, 38.6357948412949, 81.9157469790571, 85.2314600014527, 123.817135991156,
 D01, 37, 09.18.2022, 100, 2334, 91338.7061081666, 7967.21225509589, 8675.0645422603, 42.3569931552426, 9353.31184761562, 10180.8688628078, 47.2895291236534, 82.3226047092159, 86.2706869964952, 204.235784310999,
 D02, 37, 09.18.2022, 100, 2339, 92125.0503477362, 8201.15002965052, 8975.55068695686, 40.4953122459755, 9431.41947646931, 10244.9304426298, 44.8968517621636, 84.5998192565659, 87.2728874441448, 145.426233516281,
 D03, 38, 09.18.2022, 100, 2363, 150510.241310452, 9242.75796914269, 9994.80800634101, 36.9532651848965, 9974.36764789839, 10874.0483133812, 42.3458131181035, 88.6108955170553, 93.8535819806353, 114.362499868115,
 D04, 38, 09.18.2022, 100, 2322, 139460.710184195, 9362.41496842346, 10012.3266813601, 35.9043580588988, 10188.9918827516, 10921.9942794751, 41.373841162843, 91.8069569126838, 94.0632853156859, 119.912513864078,
 D05, 39, 09.18.2022, 100, 2342, 108337.889838614, 8909.10658249676, 9916.22186933925, 37.7540384790775, 9076.31985387727, 10190.8446727012, 43.0655636189535, 74.5984422494406, 83.6834102108491, 178.065908830725,
 D06, 39, 09.18.2022, 100, 2332, 105773.519238643, 8956.7013208932, 9960.43669144053, 39.4324988339081, 9245.69756384241, 10393.1909189139, 45.209769216962, 76.0760179100239, 85.4257203671976, 176.173570069178,
 D07, 43, 09.18.2022, 100, 2240, 129484.77881891, 8290.66212621976, 9695.4979720638, 50.3352239955538, 8257.35492459839, 10112.0771405979, 60.8092696752361, 71.2887364579379, 89.049126639221, 190.150690791179,
